Local Traces SL in % - Simulacao gerada a partir do modelo de coracao do CircAdapt
Number of Frames 835	 MVO = 0.6545 MVC = 0.2728 AVO = 0.3360
FR= XX Left Marker Time=0.000000000 Right Marker Time=0.833333333 ES Time=0.586034402
Time (s) 		      RED    	     BLUE    	  MAGENTA    	    GREEN    	  GLOBAL     	ECG : 
0.294764189		-4.564755975	-4.783716582	-4.945186108	-4.937795362	-4.807863507	0.000000000
0.295763389		-4.557664119	-4.789821767	-4.970209200	-4.971425040	-4.822280031	0.000000000
0.296762590		-4.547737869	-4.793228814	-4.992839252	-5.002853014	-4.834164737	0.000000000
0.297761791		-4.534940157	-4.793891534	-5.013016236	-5.032012801	-4.843465182	0.000000000
0.298760991		-4.519370111	-4.791895592	-5.030806111	-5.058961495	-4.850258327	0.000000000
0.299760192		-4.501067746	-4.787269739	-5.046220566	-5.083702873	-4.854565231	0.000000000
0.300759392		-4.479976424	-4.779949762	-5.059183153	-5.106154549	-4.856315972	0.000000000
0.301758593		-4.456265136	-4.770089436	-5.069824857	-5.126437057	-4.855654122	0.000000000
0.302757794		-4.429817681	-4.757567727	-5.078015858	-5.144415994	-4.852454315	0.000000000
0.303756994		-4.400722876	-4.742461728	-5.083814862	-5.160141336	-4.846785200	0.000000000
0.304756195		-4.369220101	-4.724993672	-5.087417853	-5.173796750	-4.838857094	0.000000000
0.305755396		-4.335238636	-4.705087414	-5.088738562	-5.185290592	-4.828588801	0.000000000
0.306754596		-4.298762190	-4.682719674	-5.087741360	-5.194580872	-4.815951024	0.000000000
0.307753797		-4.259871114	-4.657960588	-5.084479312	-5.201712123	-4.801005785	0.000000000
0.308752998		-4.218666747	-4.630900736	-5.079024958	-5.206747817	-4.783835064	0.000000000
0.309752198		-4.175130562	-4.601515797	-5.071342911	-5.209646578	-4.764408962	0.000000000
0.310751399		-4.129330416	-4.569864917	-5.061476948	-5.210444175	-4.742779114	0.000000000
0.311750600		-4.081343242	-4.536016265	-5.049479653	-5.209185013	-4.719006043	0.000000000
0.312749800		-4.031186274	-4.499980994	-5.035350391	-5.205861955	-4.693094904	0.000000000
0.313749001		-3.978927007	-4.461818978	-5.019134893	-5.200513081	-4.665098490	0.000000000
0.314748201		-3.924616727	-4.421574809	-5.000864895	-5.193163010	-4.635054860	0.000000000
0.315747402		-3.868286783	-4.379274269	-4.980554906	-5.183819827	-4.602983946	0.000000000
0.316746603		-3.810002780	-4.334976442	-4.958251265	-5.172522698	-4.568938296	0.000000000
0.317745803		-3.749814985	-4.288725989	-4.933987184	-5.159298225	-4.532956596	0.000000000
0.318745004		-3.687757000	-4.240551862	-4.907781578	-5.144159344	-4.495062446	0.000000000
0.319744205		-3.623893733	-4.190513466	-4.879682479	-5.127147425	-4.455309276	0.000000000
0.320743405		-3.558261597	-4.138643093	-4.849712884	-5.108279767	-4.413724335	0.000000000
0.321742606		-3.490911640	-4.084987423	-4.817909791	-5.087587452	-4.370349076	0.000000000
0.322741807		-3.421906959	-4.029605027	-4.784321838	-5.065113051	-4.325236719	0.000000000
0.323741007		-3.351283959	-3.972529077	-4.748974236	-5.040876631	-4.278415976	0.000000000
0.324740208		-3.279100760	-3.913813913	-4.711912549	-5.014918205	-4.229936357	0.000000000
0.325739408		-3.205394439	-3.853493880	-4.673163976	-4.987260200	-4.179828124	0.000000000
0.326738609		-3.130218318	-3.791619224	-4.632771111	-4.957940170	-4.128137206	0.000000000
0.327737810		-3.053609685	-3.728224987	-4.590762661	-4.926982432	-4.074894941	0.000000000
0.328737010		-2.975630923	-3.663370612	-4.547190707	-4.894434156	-4.020156599	0.000000000
0.329736211		-2.896318286	-3.597090597	-4.502084261	-4.860320371	-3.963953379	0.000000000
0.330735412		-2.815734363	-3.529445014	-4.455496785	-4.824690003	-3.906341541	0.000000000
0.331734612		-2.733911237	-3.460464751	-4.407454665	-4.787565947	-3.847349150	0.000000000
0.332733813		-2.650902826	-3.390201928	-4.358004633	-4.748991015	-3.787025100	0.000000000
0.333733014		-2.566734610	-3.318681411	-4.307168102	-4.708983680	-3.725391951	0.000000000
0.334732214		-2.481490752	-3.245984851	-4.255020348	-4.667614819	-3.662527693	0.000000000
0.335731415		-2.395310318	-3.172247132	-4.201687310	-4.625004683	-3.598562361	0.000000000
0.336730616		-2.308348654	-3.097619152	-4.147310569	-4.581288975	-3.533641837	0.000000000
0.337729816		-2.220755309	-3.022246493	-4.092027203	-4.536599306	-3.467907078	0.000000000
0.338729017		-2.132672831	-2.946268222	-4.035968612	-4.491062046	-3.401492928	0.000000000
0.339728217		-2.044237951	-2.869818003	-3.979261517	-4.444799272	-3.334529186	0.000000000
0.340727418		-1.955580608	-2.793023167	-3.922027117	-4.397927964	-3.267139714	0.000000000
0.341726619		-1.866819413	-2.716000215	-3.864376660	-4.350555637	-3.199437981	0.000000000
0.342725819		-1.778077278	-2.638870016	-3.806425941	-4.302794463	-3.131541925	0.000000000
0.343725020		-1.689456607	-2.561733685	-3.748272314	-4.254738881	-3.063550372	0.000000000
0.344724221		-1.601047165	-2.484680208	-3.690001901	-4.206472599	-2.995550468	0.000000000
0.345723421		-1.512961084	-2.407820347	-3.631721736	-4.158099814	-2.927650745	0.000000000
0.346722622		-1.425273142	-2.331228730	-3.573504767	-4.109691739	-2.859924594	0.000000000
0.347721823		-1.338043611	-2.254965992	-3.515410867	-4.061307023	-2.792431873	0.000000000
0.348721023		-1.251380534	-2.179139095	-3.457543993	-4.013047270	-2.725277723	0.000000000
0.349720224		-1.165330595	-2.103795576	-3.399951864	-3.964959532	-2.658509392	0.000000000
0.350719424		-1.079947685	-2.028989972	-3.342688949	-3.917097527	-2.592181034	0.000000000
0.351718625		-0.995294688	-1.954785524	-3.285818036	-3.869523120	-2.526355342	0.000000000
0.352717826		-0.911413961	-1.881225594	-3.229383140	-3.822280012	-2.461075677	0.000000000
0.353717026		-0.828346070	-1.808351792	-3.173426656	-3.775410391	-2.396383727	0.000000000
0.354716227		-0.746125225	-1.736199546	-3.117985147	-3.728950821	-2.332315185	0.000000000
0.355715428		-0.664788446	-1.664806975	-3.063097734	-3.682940395	-2.268908387	0.000000000
0.356714628		-0.584369216	-1.594208740	-3.008800274	-3.637415069	-2.206198325	0.000000000
0.357713829		-0.504896556	-1.524435149	-2.955124492	-3.592406815	-2.144215753	0.000000000
0.358713030		-0.426390879	-1.455508130	-2.902094160	-3.547939896	-2.082983266	0.000000000
0.359712230		-0.348860911	-1.387438245	-2.849722239	-3.504028084	-2.022512370	0.000000000
0.360711431		-0.272320707	-1.320241174	-2.798026518	-3.460689856	-1.962819564	0.000000000
0.361710631		-0.196781720	-1.253930029	-2.747022320	-3.417941297	-1.903918841	0.000000000
0.362709832		-0.122284461	-1.188546045	-2.696751643	-3.375824445	-1.845851649	0.000000000
0.363709033		-0.048808319	-1.124071165	-2.647200146	-3.334326546	-1.788601544	0.000000000
0.364708233		0.023642482	-1.060511358	-2.598376256	-3.293456990	-1.732175530	0.000000000
0.365707434		0.095052984	-0.997882956	-2.550298212	-3.253234710	-1.676590723	0.000000000
0.366706635		0.165427364	-0.936183686	-2.502966525	-3.213661387	-1.621846059	0.000000000
0.367705835		0.234761472	-0.875419311	-2.456389302	-3.174746087	-1.567948307	0.000000000
0.368705036		0.303056474	-0.815590390	-2.410569655	-3.136493009	-1.514899145	0.000000000
0.369704237		0.370318188	-0.756692924	-2.365506313	-3.098902073	-1.462695780	0.000000000
0.370703437		0.436548491	-0.698726693	-2.321201550	-3.061976642	-1.411339098	0.000000000
0.371702638		0.501749923	-0.641690792	-2.277656943	-3.025719389	-1.360829300	0.000000000
0.372701839		0.565927918	-0.585581465	-2.234871307	-2.990130286	-1.311163785	0.000000000
0.373701039		0.629089554	-0.530393319	-2.192841849	-2.955207724	-1.262338335	0.000000000
0.374700240		0.691239795	-0.476122983	-2.151567642	-2.920951878	-1.214350677	0.000000000
0.375699440		0.752389308	-0.422761453	-2.111042356	-2.887357704	-1.167193051	0.000000000
0.376698641		0.812541979	-0.370306394	-2.071265996	-2.854426242	-1.120864163	0.000000000
0.377697842		0.871710261	-0.318746945	-2.032230326	-2.822150563	-1.075354393	0.000000000
0.378697042		0.929899203	-0.268079574	-1.993934135	-2.790530492	-1.030661250	0.000000000
0.379696243		0.987120644	-0.218293970	-1.956369630	-2.759559496	-0.986775613	0.000000000
0.380695444		1.043382441	-0.169383732	-1.919532719	-2.729234577	-0.943692147	0.000000000
0.381694644		1.098694014	-0.121340934	-1.883417876	-2.699551359	-0.901404039	0.000000000
0.382693845		1.153065119	-0.074157222	-1.848019021	-2.670504883	-0.859904002	0.000000000
0.383693046		1.206507095	-0.027822693	-1.813328607	-2.642088757	-0.819183241	0.000000000
0.384692246		1.259027671	0.017669076	-1.779342340	-2.614299741	-0.779236334	0.000000000
0.385691447		1.310637186	0.062327075	-1.746053455	-2.587132174	-0.740055342	0.000000000
0.386690647		1.361346890	0.106161209	-1.713454264	-2.560579477	-0.701631410	0.000000000
0.387689848		1.411167030	0.149180440	-1.681537938	-2.534635894	-0.663956591	0.000000000
0.388689049		1.460109347	0.191395208	-1.650296195	-2.509294229	-0.627021467	0.000000000
0.389688249		1.508183841	0.232814293	-1.619722301	-2.484548788	-0.590818239	0.000000000
0.390687450		1.555401389	0.273447342	-1.589808656	-2.460393011	-0.555338234	0.000000000
0.391686651		1.601770462	0.313301726	-1.560549771	-2.436822382	-0.520574991	0.000000000
0.392685851		1.647304416	0.352389527	-1.531935684	-2.413828013	-0.486517438	0.000000000
0.393685052		1.692010509	0.390717006	-1.503961863	-2.391406286	-0.453160158	0.000000000
0.394684253		1.735902549	0.428296721	-1.476617832	-2.369547786	-0.420491587	0.000000000
0.395683453		1.778987660	0.465134857	-1.449899057	-2.348248856	-0.388506349	0.000000000
0.396682654		1.821280936	0.501245284	-1.423793733	-2.327498765	-0.357191570	0.000000000
0.397681855		1.862786726	0.536631491	-1.398299865	-2.307296295	-0.326544486	0.000000000
0.398681055		1.903518261	0.571305620	-1.373407181	-2.287632168	-0.296553867	0.000000000
0.399680256		1.943485744	0.605276889	-1.349108172	-2.268499775	-0.267211328	0.000000000
0.400679456		1.982700436	0.638555568	-1.325394284	-2.249891476	-0.238507439	0.000000000
0.401678657		2.021170508	0.671148934	-1.302259802	-2.231802390	-0.210435687	0.000000000
0.402677858		2.058907362	0.703067432	-1.279695947	-2.214224630	-0.182986446	0.000000000
0.403677058		2.095920331	0.734319512	-1.257695823	-2.197152131	-0.156152028	0.000000000
0.404676259		2.132220640	0.764915484	-1.236250717	-2.180577042	-0.129922909	0.000000000
0.405675460		2.167816970	0.794863199	-1.215354247	-2.164493776	-0.104291963	0.000000000
0.406674660		2.202719527	0.824172012	-1.194998564	-2.148895298	-0.079250581	0.000000000
0.407673861		2.236937809	0.852850604	-1.175176432	-2.133775163	-0.054790796	0.000000000
0.408673062		2.270481018	0.880907385	-1.155880852	-2.119127140	-0.030904897	0.000000000
0.409672262		2.303358560	0.908350979	-1.137104593	-2.104944764	-0.007584954	0.000000000
0.410671463		2.335579774	0.935189963	-1.118840445	-2.091221574	0.015176930	0.000000000
0.411670663		2.367155155	0.961434053	-1.101080079	-2.077950003	0.037389782	0.000000000
0.412669864		2.398093099	0.987090936	-1.083817087	-2.065124353	0.059060649	0.000000000
0.413669065		2.428404034	1.012170293	-1.067043125	-2.052737019	0.080198546	0.000000000
0.414668265		2.458094338	1.036677872	-1.050753602	-2.040784059	0.100808637	0.000000000
0.415667466		2.487173812	1.060622772	-1.034940687	-2.029258346	0.120899388	0.000000000
0.416666667		2.515652385	1.084014227	-1.019596397	-2.018152594	0.140479405	0.000000000
0.417665867		2.543538869	1.106860399	-1.004713754	-2.007460493	0.159556256	0.000000000
0.418665068		2.570841750	1.129169143	-0.990286058	-1.997175990	0.178137211	0.000000000
0.419664269		2.597568846	1.150947673	-0.976307203	-1.987293606	0.196228927	0.000000000
0.420663469		2.623729502	1.172204708	-0.962769616	-1.977806414	0.213839545	0.000000000
0.421662670		2.649331648	1.192947594	-0.949667024	-1.968708752	0.230975867	0.000000000
0.422661871		2.674383606	1.213184073	-0.936992756	-1.959994555	0.247645092	0.000000000
0.423661071		2.698894260	1.232922446	-0.924739582	-1.951657206	0.263854979	0.000000000
0.424660272		2.722870666	1.252169241	-0.912901963	-1.943691729	0.279611554	0.000000000
0.425659472		2.746321581	1.270932656	-0.901472731	-1.936091548	0.294922489	0.000000000
0.426658673		2.769254363	1.289219531	-0.890446012	-1.928851343	0.309794135	0.000000000
0.427657874		2.791677347	1.307037673	-0.879814980	-1.921964854	0.324233796	0.000000000
0.428657074		2.813598093	1.324394140	-0.869573518	-1.915426505	0.338248053	0.000000000
0.429656275		2.835024546	1.341296375	-0.859715120	-1.909230332	0.351843867	0.000000000
0.430655476		2.855964121	1.357751313	-0.850233753	-1.903370825	0.365027714	0.000000000
0.431654676		2.876425307	1.373766946	-0.841122353	-1.897841458	0.377807110	0.000000000
0.432653877		2.896413064	1.389347828	-0.832377149	-1.892638922	0.390186205	0.000000000
0.433653078		2.915935810	1.404501897	-0.823991099	-1.887756696	0.402172478	0.000000000
0.434652278		2.935001024	1.419236184	-0.815958021	-1.883189092	0.413772524	0.000000000
0.435651479		2.953615465	1.433557024	-0.808272389	-1.878931059	0.424992260	0.000000000
0.436650679		2.971786614	1.447471461	-0.800927978	-1.874976854	0.435838311	0.000000000
0.437649880		2.989521421	1.460986032	-0.793919042	-1.871321197	0.446316803	0.000000000
0.438649081		3.006826374	1.474106829	-0.787240252	-1.867959207	0.456433436	0.000000000
0.439648281		3.023708860	1.486840816	-0.780885433	-1.864885178	0.466194766	0.000000000
0.440647482		3.040174208	1.499192987	-0.774850259	-1.862095182	0.475605439	0.000000000
0.441646683		3.056230763	1.511171239	-0.769127669	-1.859582647	0.484672922	0.000000000
0.442645883		3.071882790	1.522779548	-0.763714267	-1.857344535	0.493400884	0.000000000
0.443645084		3.087139051	1.534026227	-0.758602581	-1.855373861	0.501797209	0.000000000
0.444644285		3.102003313	1.544914774	-0.753789659	-1.853668012	0.509865104	0.000000000
0.445643485		3.116486454	1.555455601	-0.749265947	-1.852217932	0.517614544	0.000000000
0.446642686		3.130587971	1.565648005	-0.745032590	-1.851025052	0.525044584	0.000000000
0.447641886		3.144317026	1.575500750	-0.741081574	-1.850081796	0.532163601	0.000000000
0.448641087		3.157679466	1.585019358	-0.737408005	-1.849383653	0.538976791	0.000000000
0.449640288		3.170680981	1.594209205	-0.734007126	-1.848926236	0.545489206	0.000000000
0.450639488		3.183329768	1.603078120	-0.730871798	-1.848702816	0.551708319	0.000000000
0.451638689		3.195627692	1.611627746	-0.728000850	-1.848712522	0.557635516	0.000000000
0.452637890		3.207585138	1.619868062	-0.725385053	-1.848946561	0.563280396	0.000000000
0.453637090		3.219203976	1.627800722	-0.723023208	-1.849404024	0.568644367	0.000000000
0.454636291		3.230493147	1.635434301	-0.720907425	-1.850077425	0.573735649	0.000000000
0.455635492		3.241461585	1.642777367	-0.719029814	-1.850959273	0.578562466	0.000000000
0.456634692		3.252118275	1.649838543	-0.717382428	-1.852042013	0.583133094	0.000000000
0.457633893		3.262474040	1.656628247	-0.715955573	-1.853316376	0.587457584	0.000000000
0.458633094		3.272537922	1.663155166	-0.714741224	-1.854774722	0.591544286	0.000000000
0.459632294		3.282319500	1.669428512	-0.713730845	-1.856408908	0.595402065	0.000000000
0.460631495		3.291832167	1.675461228	-0.712912279	-1.858207224	0.599043473	0.000000000
0.461630695		3.301086272	1.681263281	-0.712276252	-1.860160800	0.602478125	0.000000000
0.462629896		3.310098279	1.686850623	-0.711807693	-1.862255050	0.605721540	0.000000000
0.463629097		3.318879143	1.692233818	-0.711496736	-1.864480514	0.608783928	0.000000000
0.464628297		3.327447368	1.697430812	-0.711326376	-1.866820701	0.611682776	0.000000000
0.465627498		3.335818088	1.702456272	-0.711282757	-1.869262212	0.614432348	0.000000000
0.466626699		3.344005632	1.707324045	-0.711352861	-1.871792488	0.617046082	0.000000000
0.467625899		3.352028727	1.712052310	-0.711519426	-1.874394772	0.619541710	0.000000000
0.468625100		3.359905563	1.716658715	-0.711765720	-1.877052834	0.621936431	0.000000000
0.469624301		3.367652954	1.721159582	-0.712076253	-1.879751646	0.624246159	0.000000000
0.470623501		3.375294368	1.725577675	-0.712429412	-1.882470205	0.626493106	0.000000000
0.471622702		3.382847665	1.729930339	-0.712808712	-1.885192502	0.628694198	0.000000000
0.472621902		3.390333528	1.734237661	-0.713195053	-1.887899966	0.630869042	0.000000000
0.473621103		3.397768737	1.738515913	-0.713573015	-1.890577645	0.633033498	0.000000000
0.474620304		3.405182357	1.742793369	-0.713915586	-1.893199193	0.635215237	0.000000000
0.475619504		3.412589212	1.747084389	-0.714209195	-1.895751471	0.637428234	0.000000000
0.476618705		3.420014156	1.751413134	-0.714430800	-1.898212029	0.639696115	0.000000000
0.477617906		3.427478901	1.755800691	-0.714560327	-1.900561335	0.642039483	0.000000000
0.478617106		3.435005267	1.760268255	-0.714577599	-1.902779757	0.644479042	0.000000000
0.479616307		3.442609474	1.764831541	-0.714467739	-1.904852871	0.647030101	0.000000000
0.480615508		3.450317522	1.769515828	-0.714206626	-1.906757165	0.649717390	0.000000000
0.481614708		3.458153022	1.774344055	-0.713772397	-1.908471346	0.652563334	0.000000000
0.482613909		3.466132836	1.779332561	-0.713149579	-1.909980406	0.655583853	0.000000000
0.483613110		3.474287812	1.784511361	-0.712309468	-1.911256322	0.658808346	0.000000000
0.484612310		3.482633912	1.789895908	-0.711237449	-1.912284934	0.662251859	0.000000000
0.485611511		3.491188056	1.795502591	-0.709918006	-1.913051192	0.665930362	0.000000000
0.486610711		3.499970529	1.801351087	-0.708332445	-1.913536925	0.669863062	0.000000000
0.487609912		3.509000003	1.807459494	-0.706463601	-1.913725464	0.674067608	0.000000000
0.488609113		3.518300194	1.813850840	-0.704289541	-1.913595452	0.678566510	0.000000000
0.489608313		3.527882867	1.820536460	-0.701799651	-1.913136668	0.683370752	0.000000000
0.490607514		3.537768253	1.827535970	-0.698975306	-1.912331011	0.688499476	0.000000000
0.491606715		3.547974068	1.834866522	-0.695800267	-1.911162730	0.693969398	0.000000000
0.492605915		3.558512017	1.842539384	-0.692263995	-1.909621682	0.699791431	0.000000000
0.493605116		3.569397076	1.850569025	-0.688352857	-1.907694682	0.705979640	0.000000000
0.494604317		3.580644677	1.858970353	-0.684052794	-1.905368128	0.712548527	0.000000000
0.495603517		3.592265966	1.867754086	-0.679353809	-1.902632414	0.719508457	0.000000000
0.496602718		3.604271476	1.876930333	-0.674246495	-1.899478519	0.726869199	0.000000000
0.497601918		3.616672550	1.886510000	-0.668720678	-1.895896666	0.734641301	0.000000000
0.498601119		3.629478286	1.896501792	-0.662768317	-1.891879179	0.742833145	0.000000000
0.499600320		3.642692826	1.906909561	-0.656386071	-1.887423013	0.751448326	0.000000000
0.500599520		3.656329716	1.917746361	-0.649561690	-1.882516345	0.760499511	0.000000000
0.501598721		3.670390945	1.929013938	-0.642293879	-1.877158147	0.769988214	0.000000000
0.502597922		3.684885350	1.940720734	-0.634574853	-1.871340994	0.779922559	0.000000000
0.503597122		3.699809641	1.952863325	-0.626408327	-1.865068787	0.790298963	0.000000000
0.504596323		3.715169459	1.965447025	-0.617789548	-1.858337091	0.801122461	0.000000000
0.505595524		3.730960485	1.978467402	-0.608723208	-1.851150769	0.812388477	0.000000000
0.506594724		3.747192421	1.991933744	-0.599200703	-1.843501589	0.824105968	0.000000000
0.507593925		3.763858974	2.005839687	-0.589228594	-1.835396254	0.836268453	0.000000000
0.508593125		3.780963427	2.020188237	-0.578804359	-1.826832521	0.848878696	0.000000000
0.509592326		3.798499205	2.034972756	-0.567934824	-1.817817349	0.861929947	0.000000000
0.510591527		3.816454623	2.050181600	-0.556631655	-1.808362467	0.875410525	0.000000000
0.511590727		3.834831636	2.065816482	-0.544893582	-1.798466857	0.889321920	0.000000000
0.512589928		3.853626969	2.081873994	-0.532724286	-1.788134380	0.903660574	0.000000000
0.513589129		3.872838284	2.098351652	-0.520126551	-1.777368004	0.918423845	0.000000000
0.514588329		3.892449975	2.115233981	-0.507115748	-1.766183100	0.933596277	0.000000000
0.515587530		3.912459642	2.132518438	-0.493694710	-1.754582680	0.949175173	0.000000000
0.516586731		3.932847866	2.150185822	-0.479882408	-1.742585655	0.965141406	0.000000000
0.517585931		3.953618456	2.168239673	-0.465675770	-1.730189217	0.981498286	0.000000000
0.518585132		3.974765641	2.186674158	-0.451080797	-1.717399491	0.998239878	0.000000000
0.519584333		3.996279755	2.205479631	-0.436107187	-1.704226240	1.015356490	0.000000000
0.520583533		4.018151722	2.224647029	-0.420764066	-1.690678663	1.032839005	0.000000000
0.521582734		4.040355975	2.244151339	-0.405075950	-1.676781117	1.050662562	0.000000000
0.522581934		4.062910636	2.264007739	-0.389029250	-1.662520415	1.068842177	0.000000000
0.523581135		4.085808413	2.284203628	-0.372641838	-1.647914733	1.087363868	0.000000000
0.524580336		4.109049757	2.304736535	-0.355928270	-1.632984898	1.106218281	0.000000000
0.525579536		4.132633593	2.325604948	-0.338892171	-1.617739376	1.125401748	0.000000000
0.526578737		4.156558735	2.346807184	-0.321536690	-1.602182022	1.144911802	0.000000000
0.527577938		4.180824071	2.368341810	-0.303864515	-1.586316486	1.164746220	0.000000000
0.528577138		4.205427536	2.390206596	-0.285878883	-1.570146874	1.184902094	0.000000000
0.529576339		4.230367828	2.412400204	-0.267581948	-1.553676071	1.205377503	0.000000000
0.530575540		4.255642772	2.434920571	-0.248976362	-1.536907339	1.226169910	0.000000000
0.531574740		4.281248147	2.457763769	-0.230066366	-1.519845403	1.247275037	0.000000000
0.532573941		4.307178282	2.480924582	-0.210857246	-1.502495904	1.268687428	0.000000000
0.533573141		4.333424050	2.504394541	-0.191357229	-1.484867275	1.290398522	0.000000000
0.534572342		4.359974727	2.528163751	-0.171575721	-1.466968999	1.312398439	0.000000000
0.535571543		4.386816913	2.552219815	-0.151524346	-1.448812641	1.334674935	0.000000000
0.536570743		4.413944152	2.576557269	-0.131207807	-1.430402837	1.357222694	0.000000000
0.537569944		4.441343001	2.601163923	-0.110637125	-1.411750346	1.380029863	0.000000000
0.538569145		4.469009172	2.626036674	-0.089814325	-1.392856956	1.403093641	0.000000000
0.539568345		4.496918876	2.651153439	-0.068759635	-1.373742293	1.426392597	0.000000000
0.540567546		4.525070619	2.676514078	-0.047471830	-1.354404745	1.449927031	0.000000000
0.541566747		4.553450409	2.702106312	-0.025961280	-1.334854028	1.473685353	0.000000000
0.542565947		4.582111080	2.727983404	-0.004174642	-1.315036997	1.497720711	0.000000000
0.543565148		4.610917756	2.754014937	0.017763582	-1.295075594	1.521905170	0.000000000
0.544564349		4.639905547	2.780237008	0.039890424	-1.274932563	1.546275104	0.000000000
0.545563549		4.669111938	2.806688130	0.062245410	-1.254568098	1.570869345	0.000000000
0.546562750		4.698493933	2.833328104	0.084791944	-1.234017292	1.595649172	0.000000000
0.547561950		4.728057841	2.860165084	0.107540426	-1.213268867	1.620623621	0.000000000
0.548561151		4.757791993	2.887189694	0.130484405	-1.192328060	1.645784508	0.000000000
0.549560352		4.787673917	2.914382052	0.153607387	-1.171209925	1.671113358	0.000000000
0.550559552		4.817720376	2.941760745	0.176930260	-1.149892629	1.696629688	0.000000000
0.551558753		4.847920980	2.969317835	0.200448331	-1.128379467	1.722326920	0.000000000
0.552557954		4.878274096	2.997054007	0.224165365	-1.106665342	1.748207032	0.000000000
0.553557154		4.908779894	3.024971753	0.248086968	-1.084743279	1.774273834	0.000000000
0.554556355		4.939440425	3.053075489	0.272220760	-1.062604241	1.800533108	0.000000000
0.555555556		4.970253826	3.081365691	0.296570428	-1.040243107	1.826986709	0.000000000
0.556554756		5.001225621	3.109850235	0.321147094	-1.017647287	1.853643916	0.000000000
0.557553957		5.032368469	3.138544056	0.345968862	-0.994797238	1.880521037	0.000000000
0.558553157		5.063673687	3.167440900	0.371032913	-0.971694198	1.907613325	0.000000000
0.559552358		5.095178068	3.196579483	0.396380674	-0.948295492	1.934960683	0.000000000
0.560551559		5.126847957	3.225929056	0.421985589	-0.924625707	1.962534224	0.000000000
0.561550759		5.158716861	3.255525006	0.447885761	-0.900645464	1.990370541	0.000000000
0.562549960		5.190839355	3.285423353	0.474139317	-0.876295641	2.018526596	0.000000000
0.563549161		5.223137035	3.315549489	0.500677244	-0.851642571	2.046930299	0.000000000
0.564548361		5.255754864	3.346047913	0.527643389	-0.826542714	2.075725863	0.000000000
0.565547562		5.288531682	3.376763187	0.554890830	-0.801138876	2.104761706	0.000000000
0.566546763		5.321587513	3.407815192	0.582539331	-0.775311322	2.134157678	0.000000000
0.567545963		5.354982007	3.439264667	0.610651349	-0.748996729	2.163975324	0.000000000
0.568545164		5.388633293	3.471033707	0.639155006	-0.722264019	2.194139497	0.000000000
0.569544365		5.422600444	3.503182382	0.668112025	-0.695050607	2.224711061	0.000000000
0.570543565		5.456916070	3.535744843	0.697559037	-0.667318598	2.255725338	0.000000000
0.571542766		5.491571752	3.568714957	0.727493537	-0.639068659	2.287177897	0.000000000
0.572541966		5.526583283	3.602110272	0.757935936	-0.610278903	2.319087647	0.000000000
0.573541167		5.561936836	3.635919242	0.788878374	-0.580955298	2.351444789	0.000000000
0.574540368		5.597620102	3.670131746	0.820314307	-0.551102538	2.384240904	0.000000000
0.575539568		5.633630087	3.704746728	0.852245920	-0.520716740	2.417476499	0.000000000
0.576538769		5.669929925	3.739729864	0.884643068	-0.489825878	2.451119245	0.000000000
0.577537970		5.706438060	3.775002934	0.917432955	-0.458499954	2.485093499	0.000000000
0.578537170		5.743089199	3.810503588	0.950558096	-0.426793911	2.519339243	0.000000000
0.579536371		5.779778879	3.846130979	0.983923584	-0.394799576	2.553758466	0.000000000
0.580535572		5.816405496	3.881786982	1.017437062	-0.362606287	2.588255813	0.000000000
0.581534772		5.852806339	3.917313438	1.050947820	-0.330360892	2.622676676	0.000000000
0.582533973		5.888836703	3.952569742	1.084322068	-0.298193613	2.656883725	0.000000000
0.583533173		5.924396923	3.987459388	1.117468722	-0.266192632	2.690783100	0.000000000
0.584532374		5.959332809	4.021832266	1.150244540	-0.234497562	2.724228013	0.000000000
0.585531575		5.993469022	4.055517404	1.182485897	-0.203268147	2.757051044	0.000000000
0.586530775		6.026731692	4.088443301	1.214125614	-0.172569161	2.789182861	0.000000000
0.587529976		6.059026148	4.120517951	1.245076493	-0.142485154	2.820533860	0.000000000
0.588529177		6.090220315	4.151612529	1.275215427	-0.113136123	2.850978037	0.000000000
0.589528377		6.120251240	4.181665961	1.304484977	-0.084577418	2.880456190	0.000000000
0.590527578		6.149097667	4.210658037	1.332867302	-0.056825424	2.908949395	0.000000000
0.591526779		6.176697293	4.238528157	1.360305178	-0.029935398	2.936398808	0.000000000
0.592525979		6.203006049	4.265233548	1.386758585	-0.003945709	2.962763118	0.000000000
0.593525180		6.228019661	4.290770446	1.412225304	0.021142477	2.988039472	0.000000000
0.594524380		6.251724988	4.315126311	1.436694465	0.045319408	3.012216293	0.000000000
0.595523581		6.274076357	4.338256607	1.460124029	0.068544559	3.035250388	0.000000000
0.596522782		6.295094286	4.360181732	1.482534935	0.090839418	3.057162593	0.000000000
0.596522782		6.314758021	4.380881519	1.503908635	0.112186511	3.077933671	0.000000000
0.597521982		6.333079059	4.400367452	1.524257285	0.132598592	3.097575597	0.000000000
0.598521183		6.350049984	4.418632359	1.543574780	0.152070344	3.116081867	0.000000000
0.599520384		6.365674874	4.435680375	1.561865994	0.170607256	3.133457124	0.000000000
0.600519584		6.379950359	4.451508289	1.579128600	0.188207685	3.149698733	0.000000000
0.601518785		6.392880122	4.466119776	1.595366875	0.204876440	3.164810803	0.000000000
